id,number_of_suggestions,number_of_plans,number_of_accept,number_of_accept_2,mobile_plan
5629.0,4,3,0.0,0,Unknown
5630.0,2,1,0.0,0,Unknown
5633.0,3,1,1.0,1,DATAGOLD
5635.0,1,1,1.0,1,SOCIALMEDIA
5636.0,5,4,1.0,1,SOCIALMEDIA
5637.0,2,2,0.0,0,Unknown
5639.0,3,2,0.0,0,Unknown
5640.0,5,5,2.0,1,SOCIALMEDIAGOLD
5642.0,1,1,0.0,0,Unknown
5644.0,4,2,0.0,0,Unknown
5645.0,2,2,0.0,0,Unknown
5646.0,3,1,1.0,1,DATASILVER
5647.0,2,2,0.0,0,Unknown
5648.0,5,4,0.0,0,Unknown
5649.0,4,3,1.0,1,SOCIALMEDIA
5650.0,5,4,1.0,1,SOCIALMEDIAGOLD
5652.0,6,4,0.0,0,Unknown
5654.0,3,2,1.0,1,SOCIALMEDIAGOLD
5657.0,4,4,1.0,1,DATASILVER
5658.0,6,3,0.0,0,Unknown
5660.0,5,4,1.0,1,DATASILVER
5663.0,4,3,2.0,1,SOCIALMEDIA
5665.0,6,4,1.0,1,DATASILVER
5666.0,2,2,1.0,1,DATAGOLD
5669.0,2,2,0.0,0,Unknown
5670.0,1,1,0.0,0,Unknown
5671.0,1,1,0.0,0,Unknown
5673.0,4,3,0.0,0,Unknown
5680.0,7,5,0.0,0,Unknown
5681.0,5,5,1.0,1,DATACALL
5684.0,3,3,1.0,1,SOCIALMEDIA
5685.0,4,3,1.0,1,DATASILVER
5686.0,2,2,0.0,0,Unknown
5687.0,2,2,1.0,1,SOCIALMEDIAGOLD
5689.0,5,4,1.0,1,SOCIALMEDIAGOLD
5691.0,2,2,1.0,1,SOCIALMEDIA
5692.0,1,1,1.0,1,DATASILVER
5693.0,1,1,0.0,0,Unknown
5694.0,4,4,0.0,0,Unknown
5695.0,3,2,1.0,1,DATACALL
5696.0,3,3,0.0,0,Unknown
5697.0,5,4,1.0,1,SOCIALMEDIAGOLD
5699.0,4,2,3.0,1,DATASILVER
5701.0,4,3,1.0,1,DATASILVER
5702.0,2,1,0.0,0,Unknown
5703.0,7,4,0.0,0,Unknown
5704.0,4,2,1.0,1,DATASILVER
5705.0,7,5,0.0,0,Unknown
5706.0,1,1,0.0,0,Unknown
5709.0,4,2,1.0,1,SOCIALMEDIA
5713.0,2,2,1.0,1,DATAGOLD
5714.0,3,2,1.0,1,SOCIALMEDIAGOLD
5715.0,2,2,0.0,0,Unknown
5716.0,3,3,0.0,0,Unknown
5717.0,4,2,2.0,1,SOCIALMEDIA
5718.0,1,1,0.0,0,Unknown
5719.0,4,2,0.0,0,Unknown
5720.0,3,3,1.0,1,DATASILVER
5721.0,2,1,2.0,1,DATASILVER
5722.0,1,1,1.0,1,SOCIALMEDIA
5723.0,3,3,1.0,1,SOCIALMEDIAGOLD
5725.0,2,1,2.0,1,SOCIALMEDIAGOLD
5728.0,2,1,0.0,0,Unknown
5729.0,4,2,0.0,0,Unknown
5730.0,6,4,1.0,1,DATASILVER
5731.0,4,2,1.0,1,DATAGOLD
5734.0,3,2,0.0,0,Unknown
5735.0,6,4,0.0,0,Unknown
5736.0,3,3,0.0,0,Unknown
5737.0,6,5,0.0,0,Unknown
5738.0,5,3,1.0,1,SOCIALMEDIA
5739.0,4,2,0.0,0,Unknown
5740.0,1,1,1.0,1,SOCIALMEDIAGOLD
5741.0,3,3,0.0,0,Unknown
5745.0,2,2,0.0,0,Unknown
5746.0,8,5,0.0,0,Unknown
5747.0,2,1,2.0,1,DATASILVER
5748.0,1,1,1.0,1,DATACALL
5752.0,5,4,1.0,1,DATACALL
5754.0,5,4,1.0,1,DATACALL
5755.0,6,3,0.0,0,Unknown
5758.0,5,5,2.0,1,DATAGOLD
5759.0,5,3,0.0,0,Unknown
5762.0,2,1,1.0,1,DATASILVER
5764.0,5,4,0.0,0,Unknown
5766.0,1,1,0.0,0,Unknown
5768.0,1,1,1.0,1,SOCIALMEDIAGOLD
5769.0,3,3,0.0,0,Unknown
5771.0,6,4,1.0,1,DATAGOLD
5776.0,3,2,1.0,1,SOCIALMEDIAGOLD
5777.0,4,3,0.0,0,Unknown
5778.0,2,1,0.0,0,Unknown
5779.0,2,1,1.0,1,SOCIALMEDIAGOLD
5781.0,5,3,1.0,1,SOCIALMEDIA
5782.0,2,2,0.0,0,Unknown
5784.0,3,2,0.0,0,Unknown
5785.0,4,1,0.0,0,Unknown
5786.0,1,1,1.0,1,DATACALL
5789.0,3,2,0.0,0,Unknown
5790.0,6,4,3.0,1,SOCIALMEDIAGOLD
5791.0,5,3,0.0,0,Unknown
5793.0,2,2,1.0,1,SOCIALMEDIA
5795.0,4,4,1.0,1,DATASILVER
5796.0,5,3,1.0,1,DATASILVER
5797.0,4,4,2.0,2,"SOCIALMEDIAGOLD, DATACALL"
5798.0,2,2,1.0,1,SOCIALMEDIA
5799.0,2,2,0.0,0,Unknown
5800.0,6,3,1.0,1,DATAGOLD
5801.0,3,3,0.0,0,Unknown
5802.0,5,5,2.0,2,"DATACALL, DATASILVER"
5803.0,3,3,0.0,0,Unknown
5804.0,3,3,0.0,0,Unknown
5805.0,1,1,0.0,0,Unknown
5807.0,2,2,0.0,0,Unknown
5808.0,2,2,1.0,1,DATACALL
5809.0,3,2,0.0,0,Unknown
5810.0,1,1,0.0,0,Unknown
5813.0,1,1,1.0,1,DATASILVER
5814.0,2,1,1.0,1,DATASILVER
5815.0,7,5,2.0,1,SOCIALMEDIA
5819.0,7,4,0.0,0,Unknown
5820.0,1,1,0.0,0,Unknown
5822.0,2,2,1.0,1,DATASILVER
5824.0,2,2,1.0,1,DATACALL
5828.0,5,4,0.0,0,Unknown
5829.0,5,4,0.0,0,Unknown
5830.0,4,3,0.0,0,Unknown
5832.0,6,4,3.0,1,DATACALL
5833.0,5,3,2.0,1,DATACALL
5834.0,2,2,0.0,0,Unknown
5835.0,5,5,0.0,0,Unknown
5836.0,5,3,3.0,1,SOCIALMEDIAGOLD
5837.0,4,4,0.0,0,Unknown
5838.0,1,1,0.0,0,Unknown
5839.0,5,3,1.0,1,SOCIALMEDIA
5841.0,2,2,0.0,0,Unknown
5842.0,2,2,0.0,0,Unknown
5845.0,3,2,0.0,0,Unknown
5846.0,5,3,2.0,1,DATASILVER
5847.0,2,2,0.0,0,Unknown
5849.0,6,4,0.0,0,Unknown
5851.0,4,4,2.0,2,"DATASILVER, SOCIALMEDIAGOLD"
5852.0,4,4,0.0,0,Unknown
5854.0,2,2,1.0,1,SOCIALMEDIA
5855.0,3,3,0.0,0,Unknown
5856.0,3,3,0.0,0,Unknown
5858.0,8,4,0.0,0,Unknown
5859.0,5,4,0.0,0,Unknown
5862.0,3,2,2.0,1,SOCIALMEDIA
5863.0,7,4,0.0,0,Unknown
5864.0,1,1,0.0,0,Unknown
5866.0,5,4,0.0,0,Unknown
5868.0,8,4,4.0,1,SOCIALMEDIAGOLD
5873.0,7,4,1.0,1,SOCIALMEDIAGOLD
5874.0,5,2,1.0,1,DATASILVER
5875.0,5,2,0.0,0,Unknown
5876.0,2,2,1.0,1,SOCIALMEDIA
5877.0,5,3,2.0,1,DATASILVER
5878.0,5,3,0.0,0,Unknown
5879.0,9,4,1.0,1,DATAGOLD
5881.0,2,2,1.0,1,SOCIALMEDIA
5885.0,5,2,1.0,1,SOCIALMEDIA
5886.0,2,2,1.0,1,SOCIALMEDIA
5887.0,6,4,1.0,1,DATASILVER
5888.0,5,4,0.0,0,Unknown
5889.0,4,4,0.0,0,Unknown
5890.0,2,1,0.0,0,Unknown
5893.0,4,4,1.0,1,DATASILVER
5895.0,2,2,1.0,1,SOCIALMEDIAGOLD
5900.0,4,4,0.0,0,Unknown
5901.0,2,2,0.0,0,Unknown
5902.0,2,1,0.0,0,Unknown
5904.0,5,5,0.0,0,Unknown
5905.0,2,2,1.0,1,DATAGOLD
5906.0,1,1,0.0,0,Unknown
5909.0,2,2,0.0,0,Unknown
5910.0,6,3,0.0,0,Unknown
5911.0,4,3,0.0,0,Unknown
5912.0,8,4,0.0,0,Unknown
5913.0,4,4,0.0,0,Unknown
5914.0,5,5,1.0,1,SOCIALMEDIA
5915.0,3,2,0.0,0,Unknown
5916.0,4,4,1.0,1,DATASILVER
5917.0,4,3,2.0,1,DATACALL
5922.0,1,1,0.0,0,Unknown
5924.0,6,4,0.0,0,Unknown
5926.0,3,3,1.0,1,SOCIALMEDIAGOLD
5928.0,1,1,0.0,0,Unknown
5930.0,5,3,3.0,1,DATAGOLD
5931.0,4,4,1.0,1,DATACALL
5933.0,4,3,1.0,1,SOCIALMEDIA
5934.0,6,4,0.0,0,Unknown
5935.0,2,2,1.0,1,SOCIALMEDIA
5938.0,4,3,0.0,0,Unknown
5940.0,5,3,2.0,1,SOCIALMEDIAGOLD
5943.0,5,4,1.0,1,SOCIALMEDIA
5944.0,4,4,0.0,0,Unknown
5945.0,5,3,3.0,2,"SOCIALMEDIA, DATAGOLD"
5948.0,4,3,1.0,1,DATASILVER
5951.0,4,4,2.0,2,"DATAGOLD, DATACALL"
5953.0,1,1,0.0,0,Unknown
5954.0,5,5,1.0,1,SOCIALMEDIA
5958.0,2,2,1.0,1,SOCIALMEDIA
5959.0,2,2,0.0,0,Unknown
5961.0,5,4,0.0,0,Unknown
5962.0,4,4,1.0,1,DATASILVER
5965.0,4,4,1.0,1,SOCIALMEDIA
5966.0,5,3,1.0,1,SOCIALMEDIAGOLD
5969.0,5,4,3.0,1,SOCIALMEDIA
5971.0,3,3,1.0,1,DATAGOLD
5972.0,3,3,1.0,1,DATAGOLD
5973.0,2,1,0.0,0,Unknown
5975.0,2,2,1.0,1,DATAGOLD
5976.0,2,2,0.0,0,Unknown
5978.0,5,4,1.0,1,SOCIALMEDIA
5979.0,2,2,0.0,0,Unknown
5980.0,6,4,1.0,1,DATASILVER
5981.0,5,4,0.0,0,Unknown
5985.0,2,2,2.0,2,"DATACALL, DATAGOLD"
5986.0,2,2,0.0,0,Unknown
5988.0,4,4,0.0,0,Unknown
5989.0,6,5,1.0,1,SOCIALMEDIAGOLD
5990.0,1,1,0.0,0,Unknown
5992.0,1,1,0.0,0,Unknown
5993.0,5,5,0.0,0,Unknown
5995.0,4,3,0.0,0,Unknown
5998.0,2,1,2.0,1,SOCIALMEDIAGOLD
6000.0,6,4,0.0,0,Unknown
6001.0,6,2,3.0,1,SOCIALMEDIA
6002.0,1,1,0.0,0,Unknown
6004.0,2,2,1.0,1,DATASILVER
6007.0,5,4,0.0,0,Unknown
6008.0,2,2,1.0,1,SOCIALMEDIA
6011.0,4,2,0.0,0,Unknown
6012.0,5,5,1.0,1,SOCIALMEDIA
6013.0,3,1,0.0,0,Unknown
6014.0,2,2,0.0,0,Unknown
6015.0,4,2,0.0,0,Unknown
6017.0,5,4,1.0,1,DATASILVER
6018.0,2,2,0.0,0,Unknown
6019.0,5,2,1.0,1,SOCIALMEDIA
6020.0,3,2,0.0,0,Unknown
6021.0,2,2,1.0,1,DATAGOLD
6023.0,5,4,1.0,1,DATASILVER
6024.0,1,1,1.0,1,SOCIALMEDIAGOLD
6025.0,4,3,3.0,1,DATACALL
6026.0,3,2,1.0,1,DATACALL
6027.0,4,2,0.0,0,Unknown
6028.0,2,2,1.0,1,DATACALL
6029.0,3,3,1.0,1,DATASILVER
6030.0,7,4,2.0,1,DATAGOLD
6031.0,2,1,0.0,0,Unknown
6033.0,2,1,1.0,1,SOCIALMEDIA
6037.0,5,4,0.0,0,Unknown
6038.0,1,1,1.0,1,DATASILVER
6043.0,3,2,0.0,0,Unknown
6044.0,5,4,1.0,1,SOCIALMEDIAGOLD
6046.0,2,2,1.0,1,DATASILVER
6047.0,6,5,1.0,1,DATASILVER
6048.0,1,1,0.0,0,Unknown
6049.0,3,3,1.0,1,SOCIALMEDIA
6052.0,5,4,1.0,1,SOCIALMEDIAGOLD
6053.0,2,2,0.0,0,Unknown
6055.0,4,4,1.0,1,DATASILVER
6056.0,2,2,0.0,0,Unknown
6057.0,3,2,1.0,1,DATAGOLD
6060.0,1,1,1.0,1,SOCIALMEDIAGOLD
6061.0,3,3,1.0,1,SOCIALMEDIAGOLD
6062.0,3,2,0.0,0,Unknown
6064.0,2,2,0.0,0,Unknown
6065.0,2,1,0.0,0,Unknown
6068.0,4,3,2.0,1,DATAGOLD
6069.0,3,2,0.0,0,Unknown
6074.0,3,3,0.0,0,Unknown
6075.0,2,1,0.0,0,Unknown
6076.0,6,4,0.0,0,Unknown
6079.0,1,1,0.0,0,Unknown
6080.0,4,3,1.0,1,DATASILVER
6082.0,7,4,3.0,1,SOCIALMEDIAGOLD
6083.0,7,4,1.0,1,DATAGOLD
6084.0,5,5,1.0,1,DATASILVER
6085.0,2,2,0.0,0,Unknown
6087.0,6,4,2.0,2,"SOCIALMEDIAGOLD, DATAGOLD"
6090.0,1,1,0.0,0,Unknown
6091.0,6,4,0.0,0,Unknown
6092.0,3,3,1.0,1,DATACALL
6093.0,3,2,0.0,0,Unknown
6094.0,2,2,1.0,1,DATAGOLD
6095.0,2,1,0.0,0,Unknown
6096.0,3,3,1.0,1,SOCIALMEDIA
6098.0,6,4,0.0,0,Unknown
6099.0,5,3,0.0,0,Unknown
6101.0,5,4,1.0,1,SOCIALMEDIA
6103.0,1,1,0.0,0,Unknown
6104.0,1,1,1.0,1,DATACALL
6105.0,2,1,2.0,1,DATASILVER
6107.0,3,2,0.0,0,Unknown
6108.0,1,1,0.0,0,Unknown
6110.0,8,4,0.0,0,Unknown
6113.0,1,1,0.0,0,Unknown
6116.0,5,4,0.0,0,Unknown
6119.0,2,1,1.0,1,SOCIALMEDIAGOLD
6120.0,6,4,0.0,0,Unknown
6121.0,1,1,1.0,1,DATASILVER
6122.0,2,2,0.0,0,Unknown
6123.0,2,1,0.0,0,Unknown
6124.0,4,3,1.0,1,DATASILVER
6129.0,1,1,1.0,1,SOCIALMEDIAGOLD
6130.0,5,4,1.0,1,DATACALL
6131.0,3,3,0.0,0,Unknown
6132.0,2,2,0.0,0,Unknown
6134.0,6,4,2.0,2,"DATACALL, DATASILVER"
6135.0,4,3,0.0,0,Unknown
6136.0,4,3,0.0,0,Unknown
6137.0,3,2,1.0,1,SOCIALMEDIAGOLD
6138.0,2,1,0.0,0,Unknown
6140.0,4,2,0.0,0,Unknown
6142.0,4,4,0.0,0,Unknown
6143.0,5,3,0.0,0,Unknown
6144.0,4,4,1.0,1,SOCIALMEDIAGOLD
6145.0,7,4,2.0,2,"DATACALL, SOCIALMEDIAGOLD"
6146.0,5,4,2.0,2,"SOCIALMEDIA, DATACALL"
6148.0,5,4,0.0,0,Unknown
6150.0,2,2,0.0,0,Unknown
6152.0,4,3,0.0,0,Unknown
6156.0,2,1,0.0,0,Unknown
6157.0,3,3,2.0,2,"DATASILVER, DATAGOLD"
6158.0,6,4,3.0,1,DATAGOLD
6161.0,1,1,0.0,0,Unknown
6162.0,3,2,0.0,0,Unknown
6164.0,2,1,0.0,0,Unknown
6168.0,4,3,0.0,0,Unknown
6171.0,2,1,1.0,1,DATAGOLD
6173.0,5,4,1.0,1,DATASILVER
6176.0,7,4,0.0,0,Unknown
6180.0,4,2,1.0,1,DATASILVER
6181.0,5,3,0.0,0,Unknown
6182.0,3,3,0.0,0,Unknown
6183.0,1,1,1.0,1,DATASILVER
6184.0,4,3,0.0,0,Unknown
6186.0,5,4,1.0,1,DATASILVER
6187.0,6,4,0.0,0,Unknown
6188.0,1,1,1.0,1,SOCIALMEDIA
6189.0,4,3,0.0,0,Unknown
6190.0,2,2,0.0,0,Unknown
6192.0,2,2,0.0,0,Unknown
6193.0,5,5,0.0,0,Unknown
6194.0,5,3,1.0,1,SOCIALMEDIA
6196.0,2,2,1.0,1,SOCIALMEDIA
6197.0,4,3,1.0,1,SOCIALMEDIA
6200.0,2,2,0.0,0,Unknown
6203.0,5,4,0.0,0,Unknown
6204.0,5,3,0.0,0,Unknown
6205.0,3,2,2.0,2,"DATASILVER, DATACALL"
6208.0,5,4,3.0,3,"SOCIALMEDIAGOLD, SOCIALMEDIA, DATASILVER"
6210.0,1,1,0.0,0,Unknown
6211.0,3,3,2.0,1,DATASILVER
6214.0,4,3,0.0,0,Unknown
6215.0,6,4,0.0,0,Unknown
6217.0,7,4,1.0,1,DATACALL
6218.0,2,2,1.0,1,SOCIALMEDIAGOLD
6219.0,4,3,1.0,1,SOCIALMEDIA
6220.0,3,1,3.0,1,SOCIALMEDIA
6221.0,6,4,1.0,1,SOCIALMEDIA
6222.0,4,1,1.0,1,DATASILVER
6223.0,2,2,0.0,0,Unknown
6224.0,5,3,0.0,0,Unknown
6227.0,4,2,2.0,1,DATAGOLD
6228.0,6,4,0.0,0,Unknown
6230.0,6,4,0.0,0,Unknown
6233.0,2,1,0.0,0,Unknown
6234.0,3,3,1.0,1,SOCIALMEDIAGOLD
6236.0,4,3,1.0,1,SOCIALMEDIA
6237.0,5,5,0.0,0,Unknown
6238.0,3,2,3.0,1,DATASILVER
6239.0,1,1,0.0,0,Unknown
6240.0,5,3,0.0,0,Unknown
6242.0,1,1,0.0,0,Unknown
6244.0,5,4,0.0,0,Unknown
6245.0,5,2,3.0,1,DATASILVER
6247.0,2,2,0.0,0,Unknown
6248.0,1,1,1.0,1,SOCIALMEDIAGOLD
6249.0,4,3,1.0,1,SOCIALMEDIA
6250.0,5,2,1.0,1,DATASILVER
6251.0,1,1,0.0,0,Unknown
6252.0,5,4,1.0,1,SOCIALMEDIAGOLD
6256.0,5,3,0.0,0,Unknown
6257.0,5,4,1.0,1,SOCIALMEDIA
6260.0,2,2,0.0,0,Unknown
6261.0,2,2,1.0,1,SOCIALMEDIAGOLD
6264.0,3,2,1.0,1,DATASILVER
6265.0,5,2,1.0,1,SOCIALMEDIA
6267.0,2,2,1.0,1,DATACALL
6269.0,4,3,0.0,0,Unknown
6271.0,4,4,0.0,0,Unknown
6272.0,5,4,1.0,1,SOCIALMEDIAGOLD
6273.0,6,4,3.0,2,"SOCIALMEDIA, DATACALL"
6275.0,1,1,1.0,1,DATASILVER
6276.0,4,4,0.0,0,Unknown
6277.0,1,1,0.0,0,Unknown
6278.0,5,4,0.0,0,Unknown
6279.0,5,3,0.0,0,Unknown
6280.0,3,3,1.0,1,DATASILVER
6281.0,2,2,1.0,1,DATASILVER
6282.0,1,1,1.0,1,DATACALL
6285.0,2,2,0.0,0,Unknown
6286.0,3,2,0.0,0,Unknown
6287.0,2,2,0.0,0,Unknown
6289.0,5,4,1.0,1,DATASILVER
6290.0,2,2,1.0,1,DATASILVER
6293.0,7,4,3.0,2,"SOCIALMEDIAGOLD, DATASILVER"
6294.0,5,3,0.0,0,Unknown
6296.0,2,2,1.0,1,SOCIALMEDIA
6297.0,5,4,1.0,1,DATACALL
6298.0,2,2,1.0,1,SOCIALMEDIA
6299.0,5,4,0.0,0,Unknown
6300.0,2,2,0.0,0,Unknown
6301.0,2,2,1.0,1,DATAGOLD
6304.0,2,1,0.0,0,Unknown
6305.0,3,3,0.0,0,Unknown
6306.0,2,2,1.0,1,DATASILVER
6307.0,3,2,2.0,1,DATASILVER
6308.0,2,2,1.0,1,DATACALL
6309.0,5,5,2.0,2,"SOCIALMEDIA, DATAGOLD"
6310.0,6,4,0.0,0,Unknown
6312.0,4,3,0.0,0,Unknown
6314.0,7,4,0.0,0,Unknown
6315.0,6,2,0.0,0,Unknown
6316.0,7,2,3.0,1,SOCIALMEDIA
6317.0,7,4,0.0,0,Unknown
6319.0,4,3,0.0,0,Unknown
6322.0,5,3,0.0,0,Unknown
6323.0,2,2,1.0,1,SOCIALMEDIAGOLD
6325.0,3,2,0.0,0,Unknown
6328.0,1,1,1.0,1,SOCIALMEDIA
6329.0,5,5,0.0,0,Unknown
6330.0,6,4,1.0,1,DATAGOLD
6331.0,4,4,1.0,1,SOCIALMEDIA
6332.0,4,3,0.0,0,Unknown
6334.0,1,1,1.0,1,SOCIALMEDIA
6335.0,5,5,0.0,0,Unknown
6336.0,1,1,0.0,0,Unknown
6337.0,3,2,1.0,1,SOCIALMEDIA
6338.0,4,4,1.0,1,DATACALL
6339.0,4,3,1.0,1,SOCIALMEDIA
6340.0,6,3,1.0,1,SOCIALMEDIAGOLD
6341.0,3,3,0.0,0,Unknown
6344.0,2,1,0.0,0,Unknown
6345.0,5,3,0.0,0,Unknown
6346.0,2,2,0.0,0,Unknown
6348.0,5,4,1.0,1,DATAGOLD
6349.0,4,3,0.0,0,Unknown
6351.0,5,4,0.0,0,Unknown
6352.0,2,2,1.0,1,DATACALL
6354.0,1,1,0.0,0,Unknown
6356.0,4,4,1.0,1,DATASILVER
6357.0,6,5,4.0,2,"SOCIALMEDIA, DATAGOLD"
6358.0,5,4,0.0,0,Unknown
6359.0,5,4,0.0,0,Unknown
6361.0,4,4,0.0,0,Unknown
6362.0,5,5,1.0,1,SOCIALMEDIA
6363.0,5,3,0.0,0,Unknown
6366.0,3,2,0.0,0,Unknown
6367.0,6,4,1.0,1,SOCIALMEDIA
6368.0,4,3,1.0,1,DATACALL
6369.0,2,2,1.0,1,DATACALL
6370.0,2,1,0.0,0,Unknown
6374.0,2,2,0.0,0,Unknown
6376.0,5,4,2.0,2,"DATASILVER, DATAGOLD"
6379.0,4,3,0.0,0,Unknown
6381.0,3,3,1.0,1,SOCIALMEDIAGOLD
6382.0,2,2,0.0,0,Unknown
6383.0,5,4,1.0,1,SOCIALMEDIA
6386.0,2,1,1.0,1,SOCIALMEDIA
6388.0,4,3,0.0,0,Unknown
6390.0,1,1,0.0,0,Unknown
6391.0,5,4,1.0,1,DATACALL
6393.0,3,2,0.0,0,Unknown
6395.0,3,2,0.0,0,Unknown
6396.0,4,3,0.0,0,Unknown
6398.0,4,4,0.0,0,Unknown
6400.0,6,3,0.0,0,Unknown
6402.0,3,2,0.0,0,Unknown
6403.0,2,2,1.0,1,DATAGOLD
6405.0,4,2,1.0,1,DATASILVER
6406.0,2,2,0.0,0,Unknown
6407.0,4,3,2.0,1,DATAGOLD
6408.0,4,3,0.0,0,Unknown
6409.0,6,4,1.0,1,SOCIALMEDIA
6410.0,4,4,1.0,1,SOCIALMEDIA
6412.0,3,3,1.0,1,SOCIALMEDIAGOLD
6413.0,1,1,1.0,1,DATASILVER
6415.0,3,3,2.0,2,"SOCIALMEDIAGOLD, DATASILVER"
6416.0,3,3,0.0,0,Unknown
6419.0,2,1,1.0,1,DATACALL
6421.0,2,2,1.0,1,DATASILVER
6422.0,8,4,1.0,1,DATASILVER
6423.0,7,2,2.0,1,DATASILVER
6424.0,2,2,1.0,1,SOCIALMEDIA
6425.0,2,2,0.0,0,Unknown
6431.0,1,1,1.0,1,DATASILVER
6434.0,5,3,2.0,1,DATASILVER
6435.0,3,2,1.0,1,DATACALL
6436.0,6,4,0.0,0,Unknown
6438.0,2,2,0.0,0,Unknown
6439.0,3,3,0.0,0,Unknown
6440.0,5,4,1.0,1,DATASILVER
6444.0,6,5,0.0,0,Unknown
6447.0,2,2,1.0,1,SOCIALMEDIAGOLD
6448.0,7,4,0.0,0,Unknown
6449.0,6,4,1.0,1,SOCIALMEDIAGOLD
6450.0,2,2,0.0,0,Unknown
6451.0,5,4,1.0,1,DATASILVER
6452.0,4,3,1.0,1,SOCIALMEDIA
6455.0,6,4,0.0,0,Unknown
6456.0,6,5,0.0,0,Unknown
6457.0,4,4,0.0,0,Unknown
6460.0,4,3,1.0,1,SOCIALMEDIA
6461.0,8,4,0.0,0,Unknown
6463.0,5,4,0.0,0,Unknown
6464.0,1,1,1.0,1,DATACALL
6468.0,7,3,1.0,1,DATACALL
6469.0,1,1,0.0,0,Unknown
6470.0,2,2,0.0,0,Unknown
6472.0,5,3,0.0,0,Unknown
6476.0,6,4,1.0,1,DATASILVER
6478.0,6,4,1.0,1,DATACALL
6481.0,1,1,1.0,1,DATASILVER
6482.0,5,5,1.0,1,SOCIALMEDIA
6483.0,1,1,0.0,0,Unknown
6485.0,6,4,0.0,0,Unknown
6487.0,2,2,1.0,1,DATAGOLD
6488.0,7,4,1.0,1,DATACALL
6489.0,6,4,0.0,0,Unknown
6492.0,6,4,1.0,1,SOCIALMEDIA
6494.0,2,1,1.0,1,DATASILVER
6496.0,6,4,2.0,1,SOCIALMEDIA
6501.0,7,4,0.0,0,Unknown
6503.0,6,4,0.0,0,Unknown
6504.0,4,3,0.0,0,Unknown
6505.0,1,1,0.0,0,Unknown
6506.0,1,1,1.0,1,SOCIALMEDIA
6507.0,5,4,0.0,0,Unknown
6508.0,2,1,1.0,1,SOCIALMEDIA
6509.0,9,4,0.0,0,Unknown
6510.0,4,2,2.0,1,DATACALL
6511.0,5,3,2.0,1,SOCIALMEDIAGOLD
6512.0,3,2,0.0,0,Unknown
6513.0,1,1,0.0,0,Unknown
6514.0,6,5,0.0,0,Unknown
6518.0,3,3,0.0,0,Unknown
6519.0,3,3,1.0,1,SOCIALMEDIA
6520.0,1,1,1.0,1,DATACALL
6521.0,1,1,0.0,0,Unknown
6522.0,4,3,1.0,1,SOCIALMEDIA
6523.0,3,2,3.0,1,SOCIALMEDIA
6525.0,2,2,0.0,0,Unknown
6526.0,2,2,1.0,1,SOCIALMEDIA
6531.0,4,3,0.0,0,Unknown
6533.0,3,3,1.0,1,DATACALL
6535.0,4,3,0.0,0,Unknown
6536.0,5,2,3.0,1,DATAGOLD
6537.0,4,4,2.0,2,"DATASILVER, DATACALL"
6538.0,3,2,0.0,0,Unknown
6539.0,7,4,0.0,0,Unknown
6540.0,2,2,1.0,1,SOCIALMEDIA
6543.0,6,4,2.0,2,"SOCIALMEDIAGOLD, SOCIALMEDIA"
6550.0,4,3,1.0,1,DATASILVER
6552.0,3,3,0.0,0,Unknown
6556.0,2,1,0.0,0,Unknown
6558.0,5,3,0.0,0,Unknown
6559.0,3,2,1.0,1,DATASILVER
6560.0,4,4,1.0,1,SOCIALMEDIAGOLD
6561.0,3,2,1.0,1,SOCIALMEDIA
6562.0,2,1,1.0,1,DATACALL
6563.0,7,4,3.0,1,DATACALL
6564.0,5,4,0.0,0,Unknown
6567.0,3,2,1.0,1,DATASILVER
6569.0,3,3,1.0,1,SOCIALMEDIA
6570.0,4,3,1.0,1,DATASILVER
6571.0,3,3,0.0,0,Unknown
6572.0,3,3,1.0,1,SOCIALMEDIAGOLD
6574.0,3,2,0.0,0,Unknown
6575.0,1,1,1.0,1,SOCIALMEDIAGOLD
6576.0,4,3,1.0,1,DATASILVER
6577.0,3,2,0.0,0,Unknown
6585.0,4,2,0.0,0,Unknown
6586.0,4,2,3.0,1,SOCIALMEDIA
6587.0,5,4,0.0,0,Unknown
6588.0,2,2,1.0,1,SOCIALMEDIAGOLD
6590.0,4,4,0.0,0,Unknown
6591.0,6,4,0.0,0,Unknown
6592.0,5,4,0.0,0,Unknown
6593.0,5,4,0.0,0,Unknown
6594.0,1,1,1.0,1,DATASILVER
6596.0,4,3,1.0,1,SOCIALMEDIA
6597.0,6,3,0.0,0,Unknown
6598.0,5,3,1.0,1,DATASILVER
6600.0,2,2,1.0,1,SOCIALMEDIAGOLD
6601.0,6,4,0.0,0,Unknown
6602.0,2,1,1.0,1,SOCIALMEDIAGOLD
6603.0,1,1,0.0,0,Unknown
6604.0,5,4,0.0,0,Unknown
6605.0,5,5,0.0,0,Unknown
6606.0,7,4,1.0,1,SOCIALMEDIA
6608.0,4,3,2.0,2,"DATASILVER, SOCIALMEDIA"
6609.0,8,4,0.0,0,Unknown
6610.0,5,4,1.0,1,SOCIALMEDIA
6613.0,5,4,1.0,1,SOCIALMEDIA
6614.0,6,4,1.0,1,SOCIALMEDIA
6617.0,7,4,0.0,0,Unknown
6618.0,2,2,0.0,0,Unknown
6619.0,4,3,0.0,0,Unknown
6621.0,3,3,0.0,0,Unknown
6623.0,6,4,1.0,1,SOCIALMEDIA
